ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T18:28:00,idle_with_VPN,5.1,29.9,8274.425658948223,2732.186496298154,0.0,39867.47906752579,0.0,1362.49609375,50.719,47.0,1815.0,97.4,39.53125,3,2070.8548214435577,3.6,4.6953125,405,1770996478.8897622,2.4,108.67578125,33,7307.594850540161,1.2,12.265625,10,7341.293704748154,1.2,41.796875,39,7338.970409393311
2026-02-13T18:28:01,idle_with_VPN,5.0,29.9,7679.000930310663,2531.463379944581,0.0,26929.09915287027,0.0,1362.49609375,50.498,47.0,1815.0,98.1,39.53515625,3,2072.160932302475,4.8,59.1015625,33,7342.6267857551575,4.8,41.83203125,39,7340.274479150772,3.6,4.6953125,405,1770996480.2013345,3.6,30.3515625,13,7340.297392129898
2026-02-13T18:28:02,idle_with_VPN,6.2,29.8,13653.445883501417,2920.4697694535107,0.0,24390.263709953233,0.0,1362.49609375,50.442,47.0,1815.0,99.5,39.53515625,3,2073.4647805690765,7.2,4.6953125,405,1770996481.502688,6.0,108.69140625,33,7310.205477237701,6.0,42.19921875,39,7341.570033788681,4.8,30.38671875,14,7341.59664273262
2026-02-13T18:28:04,idle_with_VPN,5.6,29.9,7321.74038049741,2831.782821838497,0.0,114962.66653715567,0.0,1362.49609375,50.456,48.0,1815.0,98.2,39.5390625,3,2074.770157814026,6.0,4.6953125,405,1770996482.799135,4.7,42.140625,39,7342.88693523407,4.7,30.3515625,13,7342.91215133667,3.6,108.6953125,33,7311.5099675655365
2026-02-13T18:28:05,idle_with_VPN,5.9,29.9,13443.041768240524,4445.3147280057865,0.0,72067.49438925643,0.0,1362.49609375,50.459,48.0,1815.0,99.6,39.5390625,3,2076.073674440384,8.4,108.6484375,33,7312.812403678894,6.0,41.92578125,39,7344.18549323082,4.8,4.6953125,405,1770996484.1066167,4.8,59.1015625,33,7346.5382604599
2026-02-13T18:28:06,idle_with_VPN,5.7,29.8,12974.66624840255,2643.058980757031,9477.067042761131,677215.4157639726,0.0,1362.49609375,50.391,48.0,1815.0,99.5,38.92578125,3,2077.3743572235107,16.0,270.4765625,74,7345.575160503387,11.4,43.65625,40,7345.555298566818,4.6,303.92578125,276,7342.50964641571,3.4,30.3515625,13,7345.57852935791
2026-02-13T18:28:08,idle_with_VPN,7.1,29.9,6391.692206657428,1826.6146182915088,3789460.839296746,855672.6574836236,0.0,1362.49609375,50.473,48.0,1815.0,100.3,39.5390625,3,2078.7454459667206,3.4,108.6484375,33,7315.486531734467,3.4,59.1015625,33,7349.210478305817,2.4,30.3515625,13,7346.8826224803925,2.3,33.9765625,12,7350.124098062515
2026-02-13T18:28:09,idle_with_VPN,5.2,29.9,268.6197780076729,369.3521947605502,12503.02966726623,74236.73864939324,0.0,1362.49609375,50.504,48.0,1815.0,99.2,39.5390625,3,2080.053047180176,3.6,108.6484375,33,7316.791954994202,2.4,59.1015625,33,7350.516687631607,2.4,30.390625,14,7348.182839155197,2.4,23.34375,5,7347.1365168094635
2026-02-13T18:28:10,idle_with_VPN,5.1,29.9,38.18282585596523,578.0879834593136,0.0,35189.292308857555,0.0,1362.49609375,50.638,48.0,1815.0,99.0,39.54296875,3,2081.363047361374,4.7,30.3515625,13,7349.5017874240875,3.6,108.66796875,33,7318.103242635727,1.2,59.1015625,33,7351.825963258743,1.2,12.1875,10,7351.800381422043
2026-02-13T18:28:12,idle_with_VPN,5.8,29.9,0.0,0.0,0.0,27788.464348739075,0.0,1362.49609375,50.538,48.0,1815.0,98.9,39.5390625,3,2082.6906130313873,8.2,30.390625,14,7350.828169345856,5.9,108.66796875,33,7319.431765794754,3.5,59.1015625,33,7353.152171134949,2.4,4.6953125,405,1770996490.7194684
