ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T21:43:44,gaming,26.5,46.7,337224.79614884616,86691.17721825329,36252.33215186161,90914.05172459043,74.0,7953.33984375,151.311,62.0,1980.0,487.2,4635.63671875,85,2256.6983036994934,98.4,38.91796875,3,2267.0750591754913,12.0,115.65234375,37,19051.803300619125,6.1,4.79296875,402,1771008223.0252,6.0,345.4453125,95,19053.1699283123
2026-02-13T21:43:46,gaming,30.9,46.7,346495.22294462443,244536.28311322298,0.0,8907.787845262044,78.0,7953.33984375,152.295,62.0,1980.0,541.7,4635.63671875,85,2258.5417971611023,99.5,39.55859375,3,2268.913150548935,16.0,30.3828125,14,19085.209827899933,13.6,115.65234375,37,19053.64216685295,11.9,4.79296875,402,1771008224.8655746
2026-02-13T21:43:48,gaming,30.0,46.7,339832.9633409694,190308.75303831906,35788.3884678956,9226.693901879335,76.0,7953.33984375,152.334,62.0,1980.0,514.4,4635.63671875,85,2260.386977672577,99.6,39.5546875,3,2270.7481977939606,12.7,115.66015625,37,19055.485065698624,11.9,4.79296875,402,1771008226.697665,7.6,126.1328125,43,19063.081104040146
2026-02-13T21:43:50,gaming,30.7,46.7,342616.1207776134,141798.62914520956,0.0,25284.185157631367,79.0,7953.33984375,153.498,63.0,1980.0,473.6,4635.63671875,85,2262.187553167343,98.0,39.5546875,3,2272.581242799759,16.4,30.38671875,14,19088.85042142868,13.7,115.66796875,37,19057.31217765808,11.0,4.79296875,402,1771008228.5377555
2026-02-13T21:43:52,gaming,24.5,46.7,344665.9680304723,136772.11325304184,36139.053712287925,10164.108856580979,76.0,7953.33984375,154.23,62.0,1980.0,456.5,4635.63671875,85,2263.997549533844,99.2,39.5546875,3,2274.3920702934265,13.0,115.671875,37,19059.115983247757,5.2,4.79296875,402,1771008230.352246,2.6,345.4453125,95,19060.47061276436
2026-02-13T21:43:53,gaming,28.4,46.7,336043.40218464116,170519.00433356076,0.0,38754.673343890565,78.0,7953.33984375,151.798,62.0,1980.0,516.0,4635.63671875,85,2265.8602180480957,98.8,39.5546875,3,2276.194896221161,11.8,30.390625,14,19092.50757908821,11.2,115.6796875,37,19060.933600902557,7.0,4.79296875,402,1771008232.1527522
2026-02-13T21:43:55,gaming,28.9,46.7,339170.58642721904,277300.7090295191,0.0,390767.04989894165,80.0,7953.33984375,150.791,63.0,1980.0,576.1,4635.63671875,85,2267.6778185367584,97.5,39.5546875,3,2278.0538227558136,14.3,115.51171875,37,19062.7900891304,10.9,4.79296875,402,1771008234.01437,6.9,345.4375,95,19064.149013757706
2026-02-13T21:43:57,gaming,30.4,46.7,344049.3444882926,220376.96407471717,36158.63022152065,10734.593347013944,77.0,7953.33984375,150.83,63.0,1980.0,458.4,4635.63671875,85,2269.5073993206024,99.0,39.671875,2,2279.8690135478973,14.7,115.56640625,37,19064.59231519699,12.9,30.38671875,14,19096.159383535385,6.9,345.4296875,95,19065.964267492294
2026-02-13T21:43:59,gaming,25.6,46.7,341500.72817737685,213709.5732618505,0.0,47821.27709161635,77.0,7953.33984375,152.388,62.0,1980.0,443.7,4635.63671875,85,2271.300094127655,99.4,39.6875,3,2281.691394805908,6.8,115.578125,37,19066.423102378845,5.2,4.79296875,402,1771008237.6489308,5.2,345.4375,95,19067.75893521309
2026-02-13T21:44:01,gaming,24.8,46.7,342552.9587260201,188576.4132270344,73628.50054957955,32212.46899044105,78.0,7953.33984375,153.045,63.0,1980.0,412.9,4635.63671875,85,2273.0943524837494,99.8,39.6875,3,2283.4763782024384,13.2,115.578125,37,19068.20579624176,11.4,30.390625,14,19099.75264763832,10.5,4.79296875,402,1771008239.4280689
2026-02-13T21:44:02,gaming,28.3,46.7,339303.02633104054,225403.90516681861,36180.60415593106,11023.777828760245,78.0,7953.33984375,153.909,63.0,1980.0,551.6,4635.63671875,85,2274.881404876709,99.6,39.6875,3,2285.28027844429,6.9,115.5703125,37,19070.011038303375,3.5,4.79296875,402,1771008241.2384262,3.5,345.1640625,95,19071.345116376877
2026-02-13T21:44:04,gaming,28.5,46.7,337584.50810767186,264518.85445445677,0.0,64491.39334887892,76.0,7953.33984375,154.369,63.0,1980.0,493.0,4635.6015625,85,2276.6527457237244,99.2,39.05078125,3,2287.0602276325226,11.5,30.38671875,14,19103.312876224518,10.6,115.5703125,37,19071.781073093414,10.6,61.10546875,33,19105.508964061737
2026-02-13T21:44:06,gaming,27.0,46.7,345774.1147147682,255303.47085477848,0.0,88094.97203075448,76.0,7953.33984375,151.977,63.0,1980.0,468.6,4635.6015625,85,2278.4496030807495,98.5,39.05078125,3,2288.8375627994537,11.4,115.6328125,37,19073.565584659576,6.1,4.79296875,402,1771008244.7962441,4.3,345.1640625,95,19074.917217731476
2026-02-13T21:44:08,gaming,28.2,46.7,344940.8894193502,195533.66638779026,36416.607538777396,37554.62652436419,76.0,7953.33984375,152.022,62.0,1980.0,487.8,4635.6015625,85,2280.275999546051,100.0,39.68359375,3,2290.6500062942505,15.5,30.3515625,13,19106.928232192993,13.8,115.671875,37,19075.376378536224,8.6,61.10546875,33,19109.114579916
2026-02-13T21:44:10,gaming,26.4,46.7,339505.02087470196,260339.9084694076,0.0,109267.94113789775,81.0,7953.33984375,153.238,63.0,1980.0,474.2,4635.6015625,85,2282.097779273987,100.3,39.68359375,3,2292.4716408252716,14.6,115.671875,37,19077.196944713593,6.0,345.1640625,95,19078.564832687378,5.1,4.79296875,402,1771008248.4278998
2026-02-13T21:44:12,gaming,25.9,46.7,340646.8503099191,293808.4618216825,1133.4233646911787,125526.63763954805,81.0,7953.33984375,154.699,63.0,1980.0,507.7,4635.6015625,85,2283.901374101639,98.9,39.68359375,3,2294.2878942489624,14.7,30.390625,14,19110.559777021408,10.3,115.65234375,37,19079.01536989212,7.8,4.79296875,401,1771008250.2374637
2026-02-13T21:44:13,gaming,30.5,46.7,342338.46313559206,292141.7475911381,36450.072573697325,61794.26366009624,80.0,7953.33984375,154.476,63.0,1980.0,438.9,4635.6015625,85,2285.684499502182,99.1,39.68359375,3,2296.0697317123413,14.9,115.65234375,37,19080.79756951332,11.3,4.79296875,401,1771008252.0322127,8.8,61.234375,33,19114.531784534454
2026-02-13T21:44:15,gaming,26.3,46.7,341014.8074942594,244821.74695440842,0.0,49136.19587270073,80.0,7953.33984375,153.617,63.0,1980.0,524.8,4635.6015625,85,2287.4713459014893,99.3,39.68359375,3,2297.8649497032166,14.8,30.390625,14,19114.131451368332,10.5,115.6484375,37,19082.590921878815,7.0,4.79296875,401,1771008253.8131459
2026-02-13T21:44:17,gaming,30.0,46.7,345036.8904950516,250954.8125978152,36512.97223861239,37939.260216683186,79.0,7953.33984375,153.301,63.0,1980.0,475.0,4635.6015625,85,2289.2641894817352,100.3,39.05078125,3,2299.655781984329,21.0,115.65234375,37,19084.381398439407,16.5,4.79296875,401,1771008255.6091187,9.6,61.234375,33,19118.12211918831
2026-02-13T21:44:19,gaming,26.3,46.7,342884.16730504256,271742.1787611125,36540.88673528327,10277.124394298418,83.0,7953.33984375,155.002,63.0,1980.0,450.8,4635.60546875,85,2291.0695481300354,97.8,39.68359375,3,2301.4457128047943,14.0,115.65234375,37,19086.17270874977,7.9,30.38671875,14,19117.72010231018,7.8,345.4453125,95,19087.526740789413
