ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T22:56:50,gaming_1,9.1,43.6,367.1846647682106,49.94274175966083,0.0,6482.70856418358,18.0,2652.60546875,74.856,47.0,1815.0,102.2,3637.2421875,148,4188.973896980286,100.1,39.703125,6,44.69339609146118,4.4,91.47265625,148,23471.93606209755,3.3,77.4375,105,23444.276948928833,2.2,4.80859375,405,1771012609.4668915
2026-02-13T22:56:52,gaming_1,9.5,43.6,418.2755651064401,1006.2555261567389,0.0,26318.96889127661,19.0,2641.98046875,75.196,48.0,1815.0,118.5,3637.3203125,148,4190.397953510284,97.7,39.703125,6,46.11643862724304,6.6,91.4765625,148,23473.356828212738,2.2,106.1953125,37,23439.60960149765,1.1,230.9765625,82,23471.016129493713
2026-02-13T22:56:53,gaming_1,10.0,43.6,95.87399657761891,140.66184899344088,0.0,16123.62686969591,11.0,2614.29296875,61.892,46.0,1815.0,110.9,3634.90234375,146,4191.8065502643585,98.5,39.703125,6,47.5274658203125,11.0,25.40234375,13,23472.43662238121,5.5,91.4765625,148,23474.782464504242,2.2,32.83984375,35,23472.412224054337
2026-02-13T22:56:55,gaming_1,10.1,43.6,91.25606216830984,53.470348926744045,0.0,20076.333677028164,12.0,2614.29296875,61.671,46.0,1815.0,108.0,3635.45703125,146,4193.22411608696,100.4,39.703125,6,48.94336009025574,5.6,91.47265625,148,23476.188977479935,2.2,4.80859375,405,1771012613.7195294,2.2,7.3671875,15,23477.31574821472
2026-02-13T22:56:56,gaming_1,10.0,43.6,300.7938469339296,169.46132221629836,0.0,121831.39325203744,12.0,2598.98046875,63.198,46.0,1815.0,186.4,3636.28515625,147,4194.666444778442,99.9,39.70703125,6,50.3822283744812,5.5,91.47265625,148,23477.60299062729,2.1,20.0546875,6,6873.001233100891,1.1,106.20703125,37,23443.856184005737
2026-02-13T22:56:58,gaming_1,14.6,43.6,2662.942247255664,1170.6884222043027,222770.72136347613,17752.041858652003,13.0,2613.98046875,63.504,47.0,1815.0,238.5,3636.6640625,146,4196.14063000679,100.6,39.70703125,6,51.85803413391113,8.5,124.6171875,32,23469.690623521805,6.4,91.47265625,148,23479.07307600975,4.3,20.0546875,6,6874.463484287262
2026-02-13T22:56:59,gaming_1,15.8,43.6,2178.1875549045926,210.01996839061243,112083.62091569362,121190.41511509373,12.0,2614.79296875,64.782,46.0,1815.0,250.1,3634.65625,146,4197.6088309288025,99.1,39.7109375,6,53.32516431808472,6.4,25.4375,14,23478.21997141838,4.3,4.80859375,405,1771012618.068566,4.3,91.4765625,148,23480.539607524872
2026-02-13T22:57:00,gaming_1,16.4,43.6,289.9739318004348,213.37704415503694,0.0,9104.087217281576,33.0,2663.51171875,70.126,48.0,1815.0,198.5,3649.71875,147,4199.065325975418,98.7,39.83203125,6,54.78126668930054,10.7,106.25,37,23448.25210404396,4.3,4.80859375,405,1771012619.5296614,4.3,91.48046875,148,23481.99915122986
2026-02-13T22:57:02,gaming_1,12.5,43.6,445.23908189872157,767.4877383964074,270177.6710306909,15478.929069466667,3.0,2615.15625,59.933,45.0,1815.0,169.5,3650.3046875,148,4200.531414270401,99.8,39.83203125,6,56.25279903411865,2.1,91.46484375,148,23483.455546855927,2.1,106.25,37,23449.71758580208,2.1,20.0546875,6,6878.843905687332
2026-02-13T22:57:03,gaming_1,12.3,43.6,226.19692627635033,167.42672790847683,3280547.0058995015,72426.7523700082,34.0,2608.46875,55.998,48.0,1815.0,158.1,3669.96875,148,4201.974160432816,98.3,39.84375,6,57.68419289588928,11.8,106.16015625,37,23451.169177293777,3.3,25.40234375,14,23482.573825359344,3.2,4.80859375,405,1771012622.4512317
2026-02-13T22:57:05,gaming_1,13.1,43.7,419.34804527715085,113.61646546917879,22879431.037945256,18332.877434251008,22.0,2768.2734375,70.105,48.0,1815.0,186.8,3661.46484375,147,4203.446460723877,99.3,39.84375,6,59.1627721786499,10.8,4.80859375,405,1771012623.9015276,3.2,106.16015625,37,23452.63740348816,2.1,91.47265625,148,23486.3742582798
2026-02-13T22:57:06,gaming_1,12.1,43.6,6566.250641456267,797.9866095902166,4699247.166105873,24219.304934366985,22.0,2765.43359375,79.683,48.0,1815.0,117.3,3659.46484375,147,4204.858520030975,100.4,39.1171875,3,60.57917928695679,6.4,4.80859375,405,1771012625.359005,3.3,106.1640625,37,23454.077979326248,2.2,25.44140625,14,23485.482085466385
2026-02-13T22:57:08,gaming_1,10.1,43.6,492.9652563716887,2105.5345311599963,0.0,14484.832784063392,23.0,2687.18359375,80.037,48.0,1815.0,132.0,3660.609375,146,4206.278851509094,100.2,39.79296875,3,61.99854612350464,5.5,106.1640625,37,23455.493990659714,3.3,25.40234375,13,23486.89995741844,1.1,20.0546875,6,6884.592235326767
2026-02-13T22:57:09,gaming_1,10.8,43.6,795.3050386176311,846.5471108321827,1288076.882880549,58581.62162654282,22.0,2689.81640625,78.904,48.0,1815.0,155.6,3658.984375,146,4207.7044813632965,99.7,39.79296875,3,63.42465353012085,3.3,106.16796875,37,23456.91897201538,2.2,236.52734375,82,23488.32154726982,1.1,4.80859375,405,1771012628.197396
2026-02-13T22:57:11,gaming_1,11.4,43.6,59636.39321966498,3241.4451929524525,60585.86477987791,95206.35893980814,11.0,2703.81640625,76.829,46.0,1815.0,150.7,3655.80859375,146,4209.157110214233,97.7,39.79296875,3,64.86484670639038,9.9,25.4375,14,23489.74531006813,6.6,106.23046875,37,23458.335471868515,3.2,132.453125,164,23469.936410188675
2026-02-13T22:57:12,gaming_1,16.3,43.7,561741.0209608519,31427.129661405874,7042688.1572940955,14313.697241315516,12.0,2503.50390625,61.728,46.0,1815.0,153.4,3656.03125,146,4210.602942466736,97.9,39.79296875,3,66.31641364097595,37.2,238.59375,82,23491.213552474976,8.5,106.23046875,37,23459.808881759644,7.5,4.80859375,405,1771012631.0846345
