ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-15T02:31:09,Spotify,6.2,28.5,432.73595780338513,432.73595780338513,0.0,10681.306286276395,0.0,1585.40625,51.624,52.0,1815.0,99.7,39.64453125,3,122.9933614730835,13.0,80.87890625,148,37744.82782936096,10.2,66.1171875,37,37714.64626765251,7.4,16.05859375,14,37742.51063489914,1.9,4.09375,411,1771111867.7632966
2026-02-15T02:31:11,Spotify,7.0,28.5,567.848372690741,1295.460196918287,66174.38064553682,217824.00295822535,1.0,1585.40625,53.446,52.0,1815.0,99.9,39.64453125,3,124.6357672214508,14.1,80.875,148,37746.48602461815,10.5,297.6328125,37,194.30122232437134,3.8,16.0234375,13,37744.13395738602,3.8,137.25,277,37741.378318309784
2026-02-15T02:31:12,Spotify,6.8,28.5,0.0,0.0,0.0,14113.360802537336,0.0,1585.40625,51.951,52.0,1815.0,99.0,39.65234375,3,126.27722501754761,14.4,80.8828125,148,37748.118582487106,6.6,66.08984375,37,37717.93143296242,5.6,16.0234375,13,37745.79919838905,2.9,6.08203125,4,37736.030881881714
2026-02-15T02:31:14,Spotify,5.6,28.5,525.0253739986834,452.00460359197007,0.0,17302.9051991842,1.0,1585.40625,52.024,52.0,1815.0,100.6,39.65234375,3,127.93983173370361,13.2,80.84765625,148,37749.77648282051,5.7,66.09375,37,37719.58158779144,3.8,16.0234375,13,37747.46368908882,2.8,296.38671875,37,197.60974526405334
2026-02-15T02:31:15,Spotify,6.0,28.5,193.6995464536811,231.83414466174958,0.0,7128.143309495465,0.0,1585.40625,52.005,52.0,1815.0,99.5,38.9375,3,129.5737543106079,15.1,80.83203125,148,37751.42600464821,4.8,16.0234375,13,37749.08496212959,3.8,66.09375,37,37721.21998691559,1.9,14.8984375,10,37751.6313624382
2026-02-15T02:31:17,Spotify,6.7,28.5,660.7644347589595,259.8925049515759,0.0,142479.93629949036,0.0,1585.40625,52.044,51.0,1815.0,97.0,39.65625,3,131.23336815834045,12.4,80.8671875,148,37753.065432310104,5.6,66.0703125,37,37722.89422035217,3.8,137.2890625,277,37747.978103876114,3.7,16.0625,14,37750.75739789009
2026-02-15T02:31:19,Spotify,6.7,28.5,1104.1475559134963,684.8811700650058,0.0,16465.73442604981,0.0,1585.40625,51.869,51.0,1815.0,100.5,39.65625,3,132.95908451080322,14.9,80.8671875,148,37754.74135184288,4.6,16.0234375,13,37752.455839157104,3.6,66.078125,37,37724.611736774445,2.7,119.84375,47,37735.61283993721
2026-02-15T02:31:21,Spotify,7.3,28.5,675477.5708805355,24605.17114081901,0.0,143953.35259843973,0.0,1585.40625,51.951,51.0,1815.0,99.0,39.66015625,2,134.60014009475708,13.6,80.83203125,148,37756.4612634182,12.0,277.25390625,87,203.48961687088013,7.4,6.13671875,11,37756.44935488701,4.8,266.78515625,95,37726.360550403595
2026-02-15T02:31:22,Spotify,6.6,28.5,0.0,0.0,0.0,702889.3835804292,1.0,1585.40625,51.875,50.0,1815.0,100.0,39.66015625,2,136.25671696662903,13.4,80.875,148,37758.09359097481,8.4,66.109375,37,37727.92077565193,5.7,16.0234375,13,37755.749049425125,2.9,22.03125,36,37758.10110998154
2026-02-15T02:31:24,Spotify,6.2,28.5,1805.7530204537222,2115.789501923735,539343.7725526212,2154004.191632031,0.0,1585.40625,51.848,50.0,1815.0,99.7,39.65625,2,137.9177668094635,13.1,80.8671875,148,37759.76442027092,7.6,66.12109375,37,37729.570843696594,2.8,276.98828125,87,206.79671025276184,2.8,280.0234375,89,37757.40039348602
2026-02-15T02:31:26,Spotify,6.1,28.5,323.5227966760532,932.8646054531309,0.0,112401.06307373734,0.0,1585.40625,51.7,50.0,1815.0,97.9,39.6640625,2,139.5935046672821,13.3,80.83203125,148,37761.40949559212,5.7,16.0625,14,37759.095517635345,3.7,66.109375,37,37731.24655675888,1.9,266.75390625,94,37731.35781097412
2026-02-15T02:31:27,Spotify,6.0,28.5,503.97982254178345,666.9969926293509,0.0,100891.5057069428,0.0,1585.40625,51.717,50.0,1815.0,100.1,39.6640625,2,141.24837636947632,11.2,80.84375,148,37763.08457136154,6.6,66.11328125,37,37732.90820860863,3.7,4.09765625,411,1771111886.0320702,2.8,16.0234375,13,37760.76756095886
2026-02-15T02:31:29,Spotify,6.2,28.5,443.78455047585675,317.5043938363853,0.0,57882.013130899824,0.0,1585.40625,51.773,49.0,1815.0,98.6,39.6640625,2,142.89657378196716,14.1,80.85546875,148,37764.75005412102,4.8,66.11328125,37,37734.5400891304,3.8,4.09765625,411,1771111887.6952298,2.9,266.5,94,37734.65122437477
2026-02-15T02:31:30,Spotify,6.4,28.5,278.1538869643412,314.4615845990672,0.0,12603.078772189621,0.0,1585.40625,51.518,49.0,1815.0,99.9,39.6640625,2,144.49210143089294,12.5,80.8359375,148,37766.37688732147,6.8,16.0625,14,37764.019814014435,3.9,21.55078125,36,37766.38230586052,3.9,66.11328125,37,37736.14023542404
